ID,Road,Name,District,RoadClass,Planned,Latitude,Longitude,StartTime,EndTime,MaxImpact,CurrImpact,Type,SubType,DirectionsAffected,WorkEventType,Signing
11808617-38,Don Valley Parkway N,Don Valley Parkway N before C N R to York Mills Rd,NORTH YORK,Expressway,1,43.714857,-79.325050,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-62,Royal Dr,"Danforth Ave before Royal Dr, to Royal Dr, to beyond Don Valley Parkway N",TORONTO,Expressway Ramp,1,43.673107,-79.358615,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-63,Bayview Bloor Dvp Ramp,"Bayview Bloor Dvp Ramp beyond C N R, to Bayview Bloor Dvp N Ramp, to beyond Don Valley Parkway N",EAST YORK,Expressway Ramp,1,43.682780,-79.363129,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-64,Bayview Bloor Dvp Ramp,"Bayview Bloor Dvp Ramp beyond C N R, to Bayview Bloor Dvp N Ramp, to beyond Don Valley Parkway N",EAST YORK,Expressway Ramp,1,43.682823,-79.362251,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-77,Dvp N Lawrence E Ramp,Dvp N Lawrence E Ramp from beyond Don Valley Parkway N to before Lawrence Ave E,NORTH YORK,Expressway Ramp,1,43.737172,-79.331884,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-39,Don Valley Parkway N,Don Valley Parkway N before C N R to York Mills Rd,NORTH YORK,Expressway,1,43.719093,-79.328285,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-65,Bayview Bloor Dvp Ramp,"Bayview Bloor Dvp Ramp beyond C N R, to Bayview Bloor Dvp N Ramp, to beyond Don Valley Parkway N",EAST YORK,Expressway Ramp,1,43.682773,-79.362099,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808617-7,Don Valley Parkway N,Don Valley Parkway N before C N R to York Mills Rd,TORONTO,Expressway,1,43.661801,-79.354913,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
Tor-RD52026-2465-2,Riverdale Ave,Riverdale Ave 213 m West of Logan Ave to 192 m West of Logan Ave,TORONTO,Local Road,1,43.669670,-79.349000,1780311600000,1781299800000,Low,None,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
11808599-65,Dvp S Don Mills Rd N Ramp,Dvp S Don Mills Rd N Ramp from beyond Don Valley Parkway S to beyond Don Mills Rd,EAST YORK,Expressway Ramp,1,43.701756,-79.334378,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-63,Eglinton E Dvp S Ramp,Eglinton E Dvp S Ramp beyond Planning Boundary to before Don Valley Parkway S,NORTH YORK,Expressway Ramp,1,43.722153,-79.333022,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-64,Eglinton E Dvp S Ramp,Eglinton E Dvp S Ramp beyond Planning Boundary to before Don Valley Parkway S,NORTH YORK,Expressway Ramp,1,43.721543,-79.331307,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-61,Dvp S Eglinton Ramp,"Dvp S Eglinton W Ramp beyond Don Valley Parkway S, to Dvp S Eglinton Ramp, to before Eglinton Ave E",NORTH YORK,Expressway Ramp,1,43.723614,-79.332104,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-60,Dvp S Eglinton W Ramp,"Dvp S Eglinton W Ramp beyond Don Valley Parkway S, to Dvp S Eglinton Ramp, to before Eglinton Ave E",NORTH YORK,Expressway Ramp,1,43.725212,-79.330674,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-62,Eglinton W Dvp S Ramp,Eglinton W Dvp S Ramp from beyond Don Valley Parkway S to before Don Valley Parkway S,NORTH YORK,Unknown,1,43.723746,-79.330526,1780200000000,1780257600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-10,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.732694,-79.331311,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-11,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.730434,-79.330921,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-8,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.735207,-79.331891,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-9,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.734189,-79.331667,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-18,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.712726,-79.325852,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-19,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK and EAST YORK,Expressway,1,43.709572,-79.329388,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-20,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.706440,-79.331592,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-3,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.751927,-79.333940,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-27,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.699118,-79.339355,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-28,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.698713,-79.339868,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-1,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.758249,-79.335883,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-12,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway Ramp,1,43.729723,-79.330765,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-21,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.706154,-79.331652,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-22,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.703274,-79.332485,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-23,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.703127,-79.332590,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-24,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.703098,-79.332611,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-29,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.697540,-79.344648,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-30,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.698051,-79.349750,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-31,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.696584,-79.353472,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-32,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.687216,-79.360964,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-33,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.687172,-79.360969,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-40,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.672395,-79.359746,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-15,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway Ramp,1,43.720441,-79.329400,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-34,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.684366,-79.361507,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-42,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.668972,-79.357210,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-43,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.667752,-79.356858,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-41,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.669528,-79.357408,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-5,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.741517,-79.332281,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-4,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.749480,-79.333641,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-25,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.702219,-79.333468,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-26,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway Ramp,1,43.700294,-79.337721,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-44,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.664603,-79.355964,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-13,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway Ramp,1,43.726743,-79.330606,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-14,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.723093,-79.330358,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-16,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.719031,-79.328531,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-17,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.714579,-79.325552,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-35,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.682823,-79.362251,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-36,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK,Expressway,1,43.681035,-79.362580,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-38,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.675667,-79.361627,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-39,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.673352,-79.360565,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-37,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,EAST YORK and TORONTO,Expressway,1,43.679553,-79.362439,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-54,Don Valley S Lawrence Ramp,Don Valley S Lawrence Ramp from beyond Don Valley Parkway S to before Lawrence Ave E,NORTH YORK,Expressway Ramp,1,43.740979,-79.332367,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-55,Lawrence W Dvp S Ramp,Lawrence W Dvp S Ramp from beyond Don Valley Parkway S to before Don Valley Parkway S,NORTH YORK,Unknown,1,43.740238,-79.332615,1780200000000,1780257600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-45,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.663132,-79.355497,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-46,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.661781,-79.355082,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-47,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.659408,-79.354435,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-48,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.657993,-79.353756,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-49,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.656691,-79.352549,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-50,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.655637,-79.351346,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-51,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,TORONTO,Expressway,1,43.653730,-79.349280,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-52,York Mills Dvp S Ramp,York Mills Dvp S Ramp from Planning Boundary to before Don Valley Parkway S,NORTH YORK,Expressway Ramp,1,43.757695,-79.337223,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-58,Dvp S Eglinton W Ramp,Dvp S Eglinton W Ramp beyond Don Valley Parkway S to before Dvp S Eglinton Ramp,NORTH YORK,Expressway Ramp,1,43.725075,-79.330685,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-53,Dvp S York Mills Ramp,Dvp S York Mills Ramp from beyond Don Valley Parkway S to before York Mills Rd,NORTH YORK,Expressway Ramp,1,43.757647,-79.335828,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-56,Dvp S Lawrence E Ramp,Dvp S Lawrence E Ramp from before Don Valley Parkway S to before Don Valley Parkway S,NORTH YORK,Expressway Ramp,1,43.736955,-79.332322,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-57,Lawrence E Dvp S Ramp,Lawrence E Dvp S Ramp from beyond Lawrence Ave E to before Don Valley Parkway S,NORTH YORK,Expressway Ramp,1,43.738940,-79.334396,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-6,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.739460,-79.332284,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-59,Dvp S Eglinton W Ramp,Dvp S Eglinton W Ramp beyond Don Valley Parkway S to before Dvp S Eglinton Ramp,NORTH YORK,Expressway Ramp,1,43.723614,-79.332104,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-7,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway Ramp,1,43.738025,-79.332291,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-2,Don Valley Parkway S,Don Valley Parkway S at York Mills Rd to before C N R,NORTH YORK,Expressway,1,43.756050,-79.335164,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-90,Bloor Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",EAST YORK,Major Arterial Ramp,1,43.680307,-79.365628,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-91,Bloor Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",EAST YORK,Major Arterial Ramp,1,43.679312,-79.367165,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-89,Bloor Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",EAST YORK,Major Arterial Ramp,1,43.680455,-79.365396,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-92,Bloor Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",TORONTO,Major Arterial Ramp,1,43.679253,-79.367256,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-93,Bloor Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",TORONTO,Major Arterial Ramp,1,43.678659,-79.368200,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-102,Bayview Bloor Dvp S Ramp,"Bayview N Bloor E Ramp beyond Bayview Ave, to Bayview Bloor Dvp S Ramp, to before Don Valley Parkway S",EAST YORK,Expressway Ramp,1,43.682586,-79.363126,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-78,Bloor Ramp,"Bayview S Bloor E Ramp before Bayview Ave, to Bayview Bloor Dvp S Ramp, to before Don Valley Parkway S",EAST YORK and TORONTO,Major Arterial Ramp,1,43.678659,-79.368200,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-77,Bayview S Bloor E Ramp,"Bayview S Bloor E Ramp before Bayview Ave, to Bayview Bloor Dvp S Ramp, to before Don Valley Parkway S",TORONTO,Major Arterial Ramp,1,43.677731,-79.367129,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-94,Bloor W Bayview S Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",TORONTO,Major Arterial Ramp,1,43.678245,-79.368852,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-108,Dvp S Eastern Av W Ramp,Dvp S Eastern Av W Ramp beyond Don Valley Parkway S to Eastern Ave Diversion,TORONTO,Expressway Ramp,1,43.656527,-79.353592,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-103,Dvp S Eastern Av W Ramp,Dvp S Eastern Av W Ramp beyond Don Valley Parkway S to Eastern Ave Diversion,TORONTO,Expressway Ramp,1,43.658872,-79.354316,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-76,Bloor W Bayview N Ramp,"Bloor Ramp beyond Don Valley Parkway S, to Bloor W Bayview N Ramp, to beyond Bayview Multi-Use Trail",TORONTO,Major Arterial Ramp,1,43.679253,-79.367256,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-95,Bloor W Bayview S Ramp,"Bayview Bloor Dvp Ramp at Don Valley Parkway S, to Bloor W Bayview S Ramp, to beyond Bayview Ave",TORONTO,Major Arterial Ramp,1,43.678539,-79.370089,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-104,Dvp S Eastern Av W Ramp,Dvp S Eastern Av W Ramp beyond Don Valley Parkway S to Eastern Ave Diversion,TORONTO,Expressway Ramp,1,43.657958,-79.353921,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-105,Dvp S Eastern Av W Ramp,Dvp S Eastern Av W Ramp beyond Don Valley Parkway S to Eastern Ave Diversion,TORONTO,Expressway Ramp,1,43.656929,-79.353377,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-67,Don Mills Rd S Dvp S Ramp,Don Mills Rd S Dvp S Ramp from beyond Don Mills Rd to before Hepc,EAST YORK,Expressway Ramp,1,43.701292,-79.337617,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
11808599-66,Don Mills Rd N Dvp S Ramp,Don Mills Rd N Dvp S Ramp from before Don Mills Rd to beyond Don Mills Rd,EAST YORK,Expressway Ramp,1,43.701783,-79.336772,1780200000000,1780257600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Unknown,
